emp_no,first_name,last_name,title,from_date,to_date
77309,Gay,Gewali,Senior Engineer,2002-03-03,9999-01-01
77314,Augustine,Fabrizio,Engineer,1986-12-16,1992-12-15
77314,Augustine,Fabrizio,Senior Engineer,1992-12-15,9999-01-01
77316,Peternela,Milicic,Engineer,1987-12-13,1995-12-13
77316,Peternela,Milicic,Senior Engineer,1995-12-13,9999-01-01
77319,Ramzi,Sridhar,Technique Leader,1998-07-16,9999-01-01
77322,Edwin,Vandervoorde,Technique Leader,1998-02-26,9999-01-01
77324,Gila,Isaac,Senior Staff,1992-02-21,9999-01-01
77324,Gila,Isaac,Staff,1987-02-21,1992-02-21
77325,Feiyu,Brickell,Senior Staff,2002-07-03,9999-01-01
77325,Feiyu,Brickell,Staff,1994-07-03,2002-07-03
77331,Jolita,Restivo,Senior Staff,1994-10-14,9999-01-01
77331,Jolita,Restivo,Staff,1988-10-14,1994-10-14
77334,Jaber,Hegner,Engineer,1997-02-16,9999-01-01
77340,Bodh,Khalil,Engineer,1991-08-26,1998-10-05
77343,Shirish,Munke,Senior Staff,1994-11-30,9999-01-01
77344,Gian,Lorch,Technique Leader,1988-04-05,9999-01-01
77345,Jixiang,Klerer,Engineer,1992-01-13,1992-02-09
77346,Shir,Walston,Senior Staff,1999-06-21,9999-01-01
77346,Shir,Walston,Staff,1990-06-21,1999-06-21
77348,Irene,Teitelbaum,Assistant Engineer,1994-04-20,2001-04-20
77348,Irene,Teitelbaum,Engineer,2001-04-20,9999-01-01
77349,Goncalo,Butterworth,Senior Staff,1990-07-11,9999-01-01
77349,Goncalo,Butterworth,Staff,1985-07-11,1990-07-11
77351,Genta,Piveteau,Staff,1998-03-14,1998-09-04
77353,Bingning,Spell,Engineer,1992-06-25,1999-06-26
77353,Bingning,Spell,Senior Engineer,1999-06-26,9999-01-01
77358,Sangeeta,Zaccaria,Engineer,1992-11-06,1999-11-07
77358,Sangeeta,Zaccaria,Senior Engineer,1999-11-07,2001-10-17
77359,Anneke,Dengi,Staff,1994-02-24,9999-01-01
77363,Ult,Sommer,Senior Engineer,1994-07-13,9999-01-01
77365,Elvia,Haddadi,Senior Staff,1994-06-19,9999-01-01
77365,Elvia,Haddadi,Staff,1987-06-19,1994-06-19
77366,Lobel,Zhang,Senior Engineer,1993-05-29,1995-04-03
77372,Waiman,Sgarro,Engineer,1996-05-03,1999-11-25
77373,Nagui,Foote,Senior Staff,2000-10-29,9999-01-01
77373,Nagui,Foote,Staff,1992-10-29,2000-10-29
77374,Laurentiu,Greibach,Engineer,1987-07-23,1992-07-22
77374,Laurentiu,Greibach,Senior Engineer,1992-07-22,9999-01-01
77375,Nalini,Markovitch,Staff,1992-02-07,1995-10-03
77378,Zissis,Crelier,Senior Engineer,1988-03-03,9999-01-01
77382,Reuven,Rothenberg,Staff,1995-05-06,9999-01-01
77385,Kristinn,Avouris,Senior Staff,2000-06-06,9999-01-01
77385,Kristinn,Avouris,Staff,1995-06-07,2000-06-06
77386,Bowen,McFarlan,Senior Staff,1995-07-03,9999-01-01
77386,Bowen,McFarlan,Staff,1986-07-03,1995-07-03
77390,Gully,Larfeldt,Senior Staff,1985-09-02,9999-01-01
77391,JiYoung,Polupanov,Technique Leader,1986-02-23,9999-01-01
77394,Mary,Wielonsky,Engineer,1986-10-14,1994-10-14
77394,Mary,Wielonsky,Senior Engineer,1994-10-14,9999-01-01
77396,Spyrose,Ohori,Senior Staff,1989-04-01,9999-01-01
77404,Hiroyasu,Bressoud,Staff,1999-11-07,9999-01-01
77406,Surveyors,Choobineh,Senior Engineer,1986-11-25,9999-01-01
77410,Kazuhiko,Ranka,Senior Staff,2001-03-14,9999-01-01
77410,Kazuhiko,Ranka,Staff,1993-03-14,2001-03-14
77414,Kwun,Lienhardt,Engineer,1996-05-29,2001-05-29
77414,Kwun,Lienhardt,Senior Engineer,2001-05-29,9999-01-01
77416,Wayne,Kalorkoti,Senior Staff,1998-08-27,2001-03-01
77420,Jiakeng,Masand,Engineer,1989-12-20,1994-12-20
77420,Jiakeng,Masand,Senior Engineer,1994-12-20,9999-01-01
77426,Jungsoon,Zeidenstein,Senior Staff,2000-05-16,9999-01-01
77426,Jungsoon,Zeidenstein,Staff,1991-05-17,2000-05-16
77431,Malu,Neiman,Assistant Engineer,1986-04-18,1989-07-11
77435,Dmitri,Vitiello,Technique Leader,1992-10-31,9999-01-01
77438,Dekang,Engberts,Engineer,1986-04-24,1992-04-23
77438,Dekang,Engberts,Senior Engineer,1992-04-23,9999-01-01
77441,Sachio,Luca,Engineer,1987-09-21,1994-09-21
77441,Sachio,Luca,Senior Engineer,1994-09-21,9999-01-01
77454,Guttorm,Radhakrishnan,Staff,1997-02-23,2000-08-19
77455,Atilio,Coullard,Engineer,1988-03-30,1994-03-30
77455,Atilio,Coullard,Senior Engineer,1994-03-30,9999-01-01
77456,Kristina,Pettis,Senior Staff,2002-05-11,9999-01-01
77456,Kristina,Pettis,Staff,1993-05-11,2002-05-11
77457,Chinho,Heemskerk,Senior Engineer,1991-05-24,9999-01-01
77458,Subhankar,Cannard,Engineer,1988-12-14,1996-12-14
77458,Subhankar,Cannard,Senior Engineer,1996-12-14,9999-01-01
77460,Kiam,Usdin,Engineer,1987-10-28,1993-10-27
77460,Kiam,Usdin,Senior Engineer,1993-10-27,9999-01-01
77466,Takahiro,Matzel,Engineer,1988-11-28,1993-11-28
77466,Takahiro,Matzel,Senior Engineer,1993-11-28,9999-01-01
77469,Constantino,Lanzelotte,Senior Staff,1987-10-15,9999-01-01
77470,Moie,Fiebach,Senior Staff,1997-04-07,9999-01-01
77470,Moie,Fiebach,Staff,1989-04-07,1997-04-07
77475,Chinho,Ouhyoung,Senior Engineer,1988-12-26,9999-01-01
77481,Kitty,Picel,Senior Staff,1994-10-31,9999-01-01
77481,Kitty,Picel,Staff,1986-10-31,1994-10-31
77484,Francesca,Setlzner,Engineer,1999-02-25,2002-07-11
77496,Jingling,Iacovou,Staff,1999-04-14,9999-01-01
77500,Takahira,Iwayama,Senior Staff,1996-07-06,9999-01-01
77500,Takahira,Iwayama,Staff,1988-07-06,1996-07-06
77501,Vishu,Hemaspaandra,Engineer,1996-02-28,9999-01-01
77518,Manohar,Gruenwald,Staff,1996-09-18,2001-01-23
77519,Sachar,Azulay,Engineer,1997-10-25,9999-01-01
77520,Toshimori,Androutsos,Technique Leader,1996-11-14,9999-01-01
77524,Naftaly,Usery,Senior Staff,1995-03-04,9999-01-01
77524,Naftaly,Usery,Staff,1990-03-04,1995-03-04
77527,Adit,McFarlan,Senior Staff,1990-03-02,1998-12-21
77527,Adit,McFarlan,Staff,1985-03-02,1990-03-02
77531,Padma,Czaja,Assistant Engineer,1990-08-11,1998-08-11
77531,Padma,Czaja,Engineer,1998-08-11,9999-01-01
77535,Yonghong,Codenie,Senior Staff,1992-05-23,9999-01-01
77535,Yonghong,Codenie,Staff,1985-05-23,1992-05-23
77538,Masadi,Remmers,Engineer,1986-03-09,1995-03-09
77538,Masadi,Remmers,Senior Engineer,1995-03-09,9999-01-01
77540,Tse,Werthner,Senior Engineer,1986-12-22,9999-01-01
77541,Hideo,Furudate,Engineer,1986-01-30,1994-01-30
77541,Hideo,Furudate,Senior Engineer,1994-01-30,9999-01-01
77543,Constantino,Cannard,Engineer,1995-10-01,1996-05-22
77544,Masali,Borovoy,Staff,1999-12-15,9999-01-01
77545,Gopalakrishnan,Paciorek,Engineer,1987-11-09,1994-11-09
77545,Gopalakrishnan,Paciorek,Senior Engineer,1994-11-09,9999-01-01
77547,Naraig,Jeong,Engineer,1990-10-26,1996-10-25
77547,Naraig,Jeong,Senior Engineer,1996-10-25,9999-01-01
77551,Lansing,Ossenbruggen,Senior Staff,1988-05-28,9999-01-01
77554,Troy,Iisaka,Engineer,1987-06-14,1993-06-13
77554,Troy,Iisaka,Senior Engineer,1993-06-13,9999-01-01
77557,Taisook,Khalid,Staff,1994-12-12,1996-09-01
77558,Ranga,Welham,Engineer,1987-08-09,1996-08-08
77558,Ranga,Welham,Senior Engineer,1996-08-08,9999-01-01
77560,Alain,Waschkowski,Assistant Engineer,1993-11-27,1999-07-08
77562,Gianluca,Openshaw,Senior Engineer,1985-12-14,9999-01-01
77564,Susumu,Matzen,Staff,1998-02-11,1999-11-27
77567,Guiseppe,Erdi,Senior Engineer,1996-11-22,9999-01-01
77568,Erzsebet,Peck,Senior Staff,2001-05-20,9999-01-01
77568,Erzsebet,Peck,Staff,1993-05-20,2001-05-20
77570,Ingemar,Vrecion,Assistant Engineer,1994-01-14,2002-01-14
77570,Ingemar,Vrecion,Engineer,2002-01-14,2002-03-22
77571,Odoardo,Coorg,Senior Staff,1996-12-07,9999-01-01
77571,Odoardo,Coorg,Staff,1990-12-08,1996-12-07
77573,Gro,Barriga,Senior Staff,2000-10-01,9999-01-01
77573,Gro,Barriga,Staff,1994-10-02,2000-10-01
77574,Lalit,Keustermans,Staff,1996-04-14,9999-01-01
77575,Kristinn,Rathonyi,Senior Staff,1989-09-16,9999-01-01
77579,Shooichi,Mandelberg,Senior Staff,1986-04-05,2002-04-20
77583,Goa,Rosay,Senior Staff,2001-07-12,9999-01-01
77583,Goa,Rosay,Staff,1994-07-12,2001-07-12
77585,Ennio,Rossi,Technique Leader,1996-09-09,2001-12-21
77597,Oddvar,Straney,Senior Engineer,1993-07-21,9999-01-01
77599,Gudjon,Rosca,Senior Staff,1995-04-23,9999-01-01
77599,Gudjon,Rosca,Staff,1988-04-22,1995-04-23
77601,Frederique,Toyoshima,Senior Staff,1994-05-03,9999-01-01
77601,Frederique,Toyoshima,Staff,1986-05-03,1994-05-03
77605,Sastry,Brendel,Senior Staff,1993-09-30,1997-11-01
77610,Sanjeeva,Kadhim,Senior Engineer,1993-11-29,9999-01-01
77613,Stabislas,Frijda,Staff,1997-07-28,9999-01-01
77615,Jianwen,Krupka,Staff,1999-11-04,9999-01-01
77618,Vasilii,Ranze,Staff,1997-01-07,9999-01-01
77623,Takushi,Anger,Engineer,1987-08-21,1993-08-20
77623,Takushi,Anger,Senior Engineer,1993-08-20,9999-01-01
77631,Szabolcs,Kitsuregawa,Assistant Engineer,1995-10-13,2001-03-15
77641,Berni,Nishimukai,Senior Staff,1993-04-06,9999-01-01
77641,Berni,Nishimukai,Staff,1987-04-07,1993-04-06
77642,Kotesh,Weedon,Technique Leader,1992-03-28,9999-01-01
77643,Remzi,Skogmar,Senior Staff,1995-02-25,9999-01-01
77644,Ziva,Swen,Senior Engineer,1985-07-25,9999-01-01
77650,Idoia,Bennis,Engineer,1988-10-04,1993-10-04
77650,Idoia,Bennis,Senior Engineer,1993-10-04,9999-01-01
77652,Arumugam,Schicker,Senior Staff,2002-05-15,9999-01-01
77652,Arumugam,Schicker,Staff,1996-05-15,2002-05-15
77653,Geraldo,Chartres,Engineer,1998-06-12,9999-01-01
77654,Jacqueline,Kermarrec,Staff,1998-06-11,9999-01-01
77659,Owen,Sridhar,Senior Staff,1992-12-31,9999-01-01
77659,Owen,Sridhar,Staff,1987-01-01,1992-12-31
77663,Taiji,Lamma,Engineer,1993-12-27,2000-12-27
77663,Taiji,Lamma,Senior Engineer,2000-12-27,9999-01-01
77665,Paddy,Fargier,Engineer,1998-07-10,9999-01-01
77675,Mohua,Domenig,Senior Staff,2000-03-19,9999-01-01
77675,Mohua,Domenig,Staff,1992-03-19,2000-03-19
77678,Billur,Peyn,Engineer,1997-09-05,9999-01-01
77688,Make,Wegerle,Engineer,1989-01-01,1997-01-01
77688,Make,Wegerle,Senior Engineer,1997-01-01,9999-01-01
77689,Abdelkader,Swan,Senior Staff,1992-11-15,9999-01-01
77689,Abdelkader,Swan,Staff,1986-11-16,1992-11-15
77690,Nahum,Thorensen,Senior Staff,1996-08-10,2001-10-21
77691,Christoper,Showalter,Staff,1997-01-08,9999-01-01
77694,Brigham,Servieres,Senior Staff,1997-12-29,9999-01-01
77694,Brigham,Servieres,Staff,1992-12-29,1997-12-29
77696,Janche,Veeraraghavan,Staff,1996-03-21,9999-01-01
77699,Shalesh,Matzke,Staff,1998-01-12,9999-01-01
77701,Marie,Kalorkoti,Staff,1986-10-10,1992-05-07
77702,Barna,Jiang,Senior Staff,1993-11-22,9999-01-01
77702,Barna,Jiang,Staff,1988-11-22,1993-11-22
77706,Yinlin,Nitsch,Senior Staff,1999-03-17,2001-02-20
77706,Yinlin,Nitsch,Staff,1991-03-17,1999-03-17
77710,Gaurav,Weedon,Staff,1997-12-04,9999-01-01
77711,Mara,Passafiume,Engineer,1994-09-05,1999-09-05
77711,Mara,Passafiume,Senior Engineer,1999-09-05,9999-01-01
77712,Hercules,Casley,Senior Staff,1997-07-29,9999-01-01
77712,Hercules,Casley,Staff,1990-07-29,1997-07-29
77720,Pramod,Saoudi,Senior Staff,1990-08-23,9999-01-01
77722,Bodo,Denti,Senior Staff,1992-03-11,9999-01-01
77722,Bodo,Denti,Staff,1985-03-11,1992-03-11
77728,Tsz,Oaver,Engineer,1996-11-11,9999-01-01
77731,Xiping,Plumb,Senior Staff,1998-01-04,9999-01-01
77731,Xiping,Plumb,Staff,1992-01-05,1998-01-04
77732,Fumino,Zizka,Senior Staff,1995-02-01,9999-01-01
77732,Fumino,Zizka,Staff,1990-02-01,1995-02-01
77739,Dulce,Krzyzanowski,Senior Engineer,1986-05-09,1994-03-30
77741,Claude,Felcyn,Senior Staff,1991-10-09,9999-01-01
77741,Claude,Felcyn,Staff,1985-10-09,1991-10-09
77742,Utpal,Xiaoshan,Engineer,1998-05-15,9999-01-01
77743,Fen,Pollacia,Senior Staff,1996-03-05,9999-01-01
77743,Fen,Pollacia,Staff,1987-03-06,1996-03-05
77746,Yuqun,Lanzelotte,Senior Staff,2001-11-02,9999-01-01
77746,Yuqun,Lanzelotte,Staff,1992-11-02,2001-11-02
77749,Mayumi,Bharadwaj,Engineer,1988-02-02,1997-02-01
77749,Mayumi,Bharadwaj,Senior Engineer,1997-02-01,9999-01-01
77758,Manohar,Pelz,Senior Engineer,1992-04-03,1994-01-15
77761,Tua,Pauthner,Senior Staff,2000-10-20,9999-01-01
77761,Tua,Pauthner,Staff,1993-10-20,2000-10-20
77763,Mahmut,Mitchem,Senior Staff,1993-08-18,9999-01-01
77763,Mahmut,Mitchem,Staff,1987-08-19,1993-08-18
77764,Fumiya,McFarlin,Staff,1997-10-16,9999-01-01
77767,Yuichiro,Mansanne,Engineer,1993-01-18,1994-02-23
77768,Tokuyasu,Picel,Engineer,1987-12-22,1996-12-21
77768,Tokuyasu,Picel,Senior Engineer,1996-12-21,9999-01-01
77770,Gen,Przulj,Engineer,1992-01-04,2001-01-03
77770,Gen,Przulj,Senior Engineer,2001-01-03,9999-01-01
77775,Hsiangchu,Varley,Staff,1987-01-19,1991-09-23
77781,Piyush,Ritzmann,Assistant Engineer,1994-02-15,9999-01-01
77786,Munehiro,Vieth,Staff,1990-11-08,1992-02-11
77787,Lucian,Bellone,Senior Engineer,1992-05-27,9999-01-01
77790,Roddy,Emiris,Engineer,1991-05-09,1997-05-08
77790,Roddy,Emiris,Senior Engineer,1997-05-08,9999-01-01
77791,Rasikan,Setlzner,Senior Staff,1998-10-22,9999-01-01
77791,Rasikan,Setlzner,Staff,1991-10-22,1998-10-22
77803,Armond,Schwartzburd,Senior Staff,1994-03-05,9999-01-01
77803,Armond,Schwartzburd,Staff,1985-03-05,1994-03-05
77804,Yonghong,Marzano,Senior Engineer,1986-11-27,1996-11-15
77806,Kenton,Pesch,Senior Engineer,1990-04-20,9999-01-01
77808,Mari,Rando,Engineer,1997-08-15,9999-01-01
77809,Arne,Fritzsche,Engineer,1990-04-01,1996-03-31
77809,Arne,Fritzsche,Senior Engineer,1996-03-31,9999-01-01
77814,Ferdinand,Otillio,Senior Engineer,1988-12-12,9999-01-01
77825,Abdelghani,Talmor,Engineer,1994-12-03,1999-09-01
77826,Achilleas,Rabehasaina,Staff,1999-12-21,9999-01-01
77827,Billie,Papadias,Senior Staff,1998-02-27,9999-01-01
77827,Billie,Papadias,Staff,1991-02-27,1998-02-27
77828,Nikolaos,Cannane,Senior Staff,1988-06-01,2000-05-26
77829,Flemming,Parfitt,Staff,1999-12-02,9999-01-01
77836,Kokou,Luke,Engineer,1991-12-03,1996-12-02
77836,Kokou,Luke,Senior Engineer,1996-12-02,9999-01-01
77838,Shuzo,Piazza,Engineer,1990-07-13,1996-07-12
77838,Shuzo,Piazza,Senior Engineer,1996-07-12,9999-01-01
77847,Aron,Haumacher,Senior Engineer,1990-06-21,9999-01-01
77850,Arno,Baaz,Senior Engineer,1994-09-04,9999-01-01
77852,Niranjan,Parascandalo,Senior Staff,1994-09-29,9999-01-01
77852,Niranjan,Parascandalo,Staff,1987-09-29,1994-09-29
77856,Basil,Crelier,Staff,1997-07-13,9999-01-01
77859,Garnet,Pelc,Senior Staff,2001-06-04,9999-01-01
77859,Garnet,Pelc,Staff,1995-06-05,2001-06-04
77860,Boalin,Yetto,Assistant Engineer,1989-11-08,1996-11-08
77860,Boalin,Yetto,Engineer,1996-11-08,9999-01-01
77861,Toshimo,Kleiser,Engineer,1985-10-19,1991-10-19
77861,Toshimo,Kleiser,Senior Engineer,1991-10-19,1995-11-11
77862,Marko,Leivant,Assistant Engineer,1998-04-30,2002-03-07
77869,Masamitsu,Swick,Engineer,1991-02-27,1999-02-27
77869,Masamitsu,Swick,Senior Engineer,1999-02-27,9999-01-01
77871,Ger,Seiwald,Engineer,1994-07-14,1999-07-14
77871,Ger,Seiwald,Senior Engineer,1999-07-14,9999-01-01
77878,Jahangir,Fujisawa,Staff,1999-11-19,9999-01-01
77879,IEEE,Luce,Assistant Engineer,1997-07-31,1998-09-02
77884,Danel,Pollacia,Senior Engineer,1991-01-23,9999-01-01
77889,Vesna,Eiter,Engineer,1989-08-21,1997-08-21
77889,Vesna,Eiter,Senior Engineer,1997-08-21,9999-01-01
77893,Kien,Wegerle,Engineer,1986-05-17,1991-05-17
77893,Kien,Wegerle,Senior Engineer,1991-05-17,9999-01-01
77898,Yuchang,Christianini,Engineer,1987-10-29,1995-10-29
77898,Yuchang,Christianini,Senior Engineer,1995-10-29,9999-01-01
77903,Subhash,Serra,Senior Engineer,1997-12-22,9999-01-01
77906,Zhensheng,Serre,Engineer,1988-01-11,1996-03-11
77908,Frederique,Shimshoni,Engineer,1989-03-08,1995-03-08
77908,Frederique,Shimshoni,Senior Engineer,1995-03-08,9999-01-01
77911,Krisda,Provine,Engineer,1999-12-01,9999-01-01
77914,Jaideep,Ecklund,Staff,1996-04-15,9999-01-01
77915,Shimshon,Schnelling,Senior Staff,1993-08-28,9999-01-01
77915,Shimshon,Schnelling,Staff,1988-08-28,1993-08-28
77916,Suvo,Beetstra,Senior Staff,1998-12-31,9999-01-01
77916,Suvo,Beetstra,Staff,1993-12-31,1998-12-31
77923,Kasidit,Schrooten,Senior Staff,1985-10-16,9999-01-01
77926,Herbert,Thibadeau,Engineer,1992-10-04,1999-10-05
77926,Herbert,Thibadeau,Senior Engineer,1999-10-05,9999-01-01
77927,Martien,Terlouw,Engineer,1989-11-05,1996-04-10
77930,Ennio,Picco,Senior Staff,1997-04-14,9999-01-01
77930,Ennio,Picco,Staff,1990-04-14,1997-04-14
77935,Yakichi,Fritzsche,Senior Staff,2001-09-19,9999-01-01
77935,Yakichi,Fritzsche,Staff,1995-09-20,2001-09-19
77936,Horward,Azevdeo,Engineer,1986-12-19,1993-12-19
77936,Horward,Azevdeo,Senior Engineer,1993-12-19,9999-01-01
77942,Nalini,Georgakopoulos,Senior Staff,1993-07-09,1999-10-08
77942,Nalini,Georgakopoulos,Staff,1986-07-09,1993-07-09
77946,Chaitali,Kawashima,Engineer,1993-09-19,1999-09-19
77946,Chaitali,Kawashima,Senior Engineer,1999-09-19,2001-02-25
77948,Demin,Merks,Senior Staff,1992-08-29,9999-01-01
77948,Demin,Merks,Staff,1986-08-30,1992-08-29
77949,Koichi,Dusink,Engineer,1996-12-21,9999-01-01
77956,Mona,Binding,Senior Staff,1998-05-21,9999-01-01
77956,Mona,Binding,Staff,1989-05-21,1998-05-21
77959,Shahab,Onuegbe,Technique Leader,1995-04-10,9999-01-01
77972,Bernardo,Dalphin,Senior Staff,1995-04-01,1998-05-04
77972,Bernardo,Dalphin,Staff,1990-04-02,1995-04-01
77973,Zine,Zuberek,Staff,1994-04-04,9999-01-01
77974,Fei,Shihab,Engineer,1988-10-09,1993-10-09
77974,Fei,Shihab,Senior Engineer,1993-10-09,9999-01-01
77975,Chikako,Christ,Senior Staff,1995-10-19,9999-01-01
77975,Chikako,Christ,Staff,1987-10-19,1995-10-19
77977,Hsiangchu,Butner,Assistant Engineer,1994-09-18,1996-07-30
77979,Shaowei,Veeraraghavan,Senior Engineer,1990-04-17,1994-12-10
77980,Yongmin,Sidje,Senior Staff,1993-10-16,9999-01-01
77980,Yongmin,Sidje,Staff,1988-10-16,1993-10-16
77981,Nahid,Ferretti,Engineer,1994-10-17,2001-10-17
77981,Nahid,Ferretti,Senior Engineer,2001-10-17,9999-01-01
77986,Serif,Ginesta,Engineer,1997-07-27,9999-01-01
77987,Lucian,Daescu,Engineer,1988-03-06,1996-03-06
77987,Lucian,Daescu,Senior Engineer,1996-03-06,2001-08-02
77988,Tze,Gyimothy,Assistant Engineer,1985-11-25,1990-11-25
77988,Tze,Gyimothy,Engineer,1990-11-25,1995-11-25
77988,Tze,Gyimothy,Senior Engineer,1995-11-25,9999-01-01
77990,Vincent,Carrere,Engineer,1986-05-28,1995-05-28
77990,Vincent,Carrere,Senior Engineer,1995-05-28,2001-05-08
78002,Phule,Naudin,Engineer,1997-03-05,1999-06-19
78006,Palash,Rosca,Technique Leader,1999-11-11,9999-01-01
78009,Zhiwei,Falster,Engineer,1999-03-12,9999-01-01
78014,Gay,Ressouche,Engineer,1986-03-07,1992-03-06
78014,Gay,Ressouche,Senior Engineer,1992-03-06,9999-01-01
78021,Ranan,Lyonns,Senior Staff,2000-03-29,9999-01-01
78021,Ranan,Lyonns,Staff,1992-03-29,2000-03-29
78025,Radoslaw,Rodiger,Engineer,1997-06-02,1999-03-26
78029,Jixiang,Rouquie,Engineer,1993-05-20,1999-05-20
78029,Jixiang,Rouquie,Senior Engineer,1999-05-20,9999-01-01
78031,Suzette,Luca,Engineer,1999-11-21,9999-01-01
78038,Dmitry,Sooriamurthi,Senior Staff,1996-04-11,9999-01-01
78038,Dmitry,Sooriamurthi,Staff,1987-04-12,1996-04-11
78039,Genki,Heemskerk,Senior Staff,1985-03-13,9999-01-01
78041,Tadanori,Zyda,Staff,1997-08-03,2001-08-15
78042,Xuedong,Zedlitz,Engineer,1993-05-29,2001-05-29
78042,Xuedong,Zedlitz,Senior Engineer,2001-05-29,9999-01-01
78043,Constantijn,Ozeri,Engineer,1986-10-20,1991-10-20
78043,Constantijn,Ozeri,Senior Engineer,1991-10-20,9999-01-01
78048,Jaewoo,Jumpertz,Senior Staff,1993-05-28,9999-01-01
78048,Jaewoo,Jumpertz,Staff,1988-05-28,1993-05-28
78054,Alexius,Matzov,Staff,1997-04-29,9999-01-01
78056,Fumitake,Gopalakrishnan,Assistant Engineer,1997-12-04,9999-01-01
78066,Palash,Matzke,Assistant Engineer,1993-07-17,2001-04-25
78071,Kellie,Kavanagh,Technique Leader,1994-12-20,9999-01-01
78073,Udi,Lupu,Engineer,1991-12-06,1996-12-05
78073,Udi,Lupu,Senior Engineer,1996-12-05,9999-01-01
78074,Masaki,Geffroy,Staff,1994-01-23,1999-02-24
78078,Leni,Lodder,Technique Leader,1993-10-17,9999-01-01
78080,Zhensheng,Stassinopoulos,Staff,1998-10-15,9999-01-01
78082,Dung,Fontan,Senior Engineer,1986-01-21,9999-01-01
78085,Bingning,Gargeya,Engineer,1990-11-11,1998-11-11
78085,Bingning,Gargeya,Senior Engineer,1998-11-11,9999-01-01
78087,Baoqiu,Nastansky,Staff,1998-08-03,9999-01-01
78092,Stein,Hutter,Senior Staff,1995-05-14,9999-01-01
78092,Stein,Hutter,Staff,1989-05-14,1995-05-14
78095,Herb,Parhami,Staff,1994-12-30,9999-01-01
78102,Kristinn,Welham,Senior Staff,1997-12-15,9999-01-01
78102,Kristinn,Welham,Staff,1989-12-15,1997-12-15
78104,Chinya,Rubsam,Engineer,1998-05-12,9999-01-01
78105,Rosalie,Petereit,Engineer,1987-02-09,1991-07-11
78111,Teunis,Ushiama,Senior Staff,1995-07-31,9999-01-01
78111,Teunis,Ushiama,Staff,1989-07-31,1995-07-31
78114,Zeljko,Mellouli,Senior Staff,1992-02-12,1992-06-30
78114,Zeljko,Mellouli,Staff,1987-02-12,1992-02-12
78116,Tokuyasu,Beerel,Senior Staff,1992-03-22,9999-01-01
78116,Tokuyasu,Beerel,Staff,1985-03-22,1992-03-22
78121,Yinghua,Angelov,Senior Staff,1996-02-19,9999-01-01
78121,Yinghua,Angelov,Staff,1989-02-18,1996-02-19
78130,Jouni,McClurg,Assistant Engineer,1997-12-15,9999-01-01
78133,Kristinn,Marrevee,Engineer,1998-02-22,9999-01-01
78135,Arup,Hagimont,Engineer,1997-02-11,2002-02-11
78135,Arup,Hagimont,Senior Engineer,2002-02-11,9999-01-01
78136,Nakhoon,Cronan,Assistant Engineer,1993-10-18,1994-12-27
78141,Conrado,Sankaranarayanan,Staff,1992-05-18,1993-11-05
78144,Conor,Openshaw,Staff,1998-04-20,9999-01-01
78151,Jeanne,Erol,Staff,1999-01-05,9999-01-01
78152,Zhongwei,Spelt,Senior Staff,2001-10-05,9999-01-01
78152,Zhongwei,Spelt,Staff,1993-10-05,2001-10-05
78153,Kwan,Akiyama,Engineer,1992-09-20,2000-09-20
78153,Kwan,Akiyama,Senior Engineer,2000-09-20,9999-01-01
78154,Dines,Fandrianto,Senior Engineer,1989-08-30,1990-07-19
78155,Hironoby,Alvarado,Engineer,1986-10-03,1991-10-03
78155,Hironoby,Alvarado,Senior Engineer,1991-10-03,9999-01-01
78158,Shaibal,Wixon,Senior Engineer,1989-10-23,1991-02-28
78159,Claudi,Weedman,Staff,1998-10-15,1999-09-15
78160,Tomoyuki,Yetto,Engineer,1992-10-02,2000-10-02
78160,Tomoyuki,Yetto,Senior Engineer,2000-10-02,9999-01-01
78161,Munehiko,Heijenga,Senior Staff,1999-01-17,9999-01-01
78161,Munehiko,Heijenga,Staff,1991-01-17,1999-01-17
78163,Ult,Andreotta,Staff,1999-09-07,2002-06-09
78166,Eckart,Kuszyk,Senior Staff,1996-03-30,9999-01-01
78168,Yinlin,Kushnir,Engineer,1989-09-14,1998-09-14
78168,Yinlin,Kushnir,Senior Engineer,1998-09-14,9999-01-01
78170,Gift,Koyama,Technique Leader,1991-10-25,1999-02-19
78180,Jovan,Stassinopoulos,Senior Staff,1996-11-09,9999-01-01
78180,Jovan,Stassinopoulos,Staff,1991-11-10,1996-11-09
78181,Ramya,Papastamatiou,Engineer,1994-08-03,9999-01-01
78185,Mamdouh,Klassen,Engineer,1986-12-08,1991-12-08
78185,Mamdouh,Klassen,Senior Engineer,1991-12-08,9999-01-01
78186,Caolyn,Uludag,Engineer,1992-02-18,2000-02-18
78186,Caolyn,Uludag,Senior Engineer,2000-02-18,9999-01-01
78187,Martial,Naumovich,Engineer,1998-06-24,2001-12-07
78189,IEEE,Gischer,Staff,1986-10-17,1986-12-30
78190,Erez,Bierman,Assistant Engineer,1996-02-23,9999-01-01
78194,Yuuichi,Speel,Engineer,1991-04-28,1999-04-28
78194,Yuuichi,Speel,Senior Engineer,1999-04-28,9999-01-01
78195,Suvo,Hofting,Engineer,1994-08-15,2001-08-15
78195,Suvo,Hofting,Senior Engineer,2001-08-15,9999-01-01
78197,Filipe,Hinsberger,Engineer,1996-04-16,9999-01-01
78199,Yuguang,Babb,Senior Engineer,1998-02-09,9999-01-01
